Id;AnfrageId;CPEId;Typ;ResultNr;LocalScore;GlobalScore;Created
435;62;825273;2;4;0,00344086;0,1686131;2023-07-14 00:46:58.707
436;62;825275;2;5;0,00344086;0,1686131;2023-07-14 00:46:58.707
437;62;NULL;1;0;NULL;NULL;2023-07-14 00:48:13.070
438;63;747676;3;0;0,001488095;0,1129336;2023-07-14 00:48:19.850
439;63;747667;3;1;0,001488095;0,1129336;2023-07-14 00:48:19.860
440;63;747670;3;2;0,001488095;0,1129336;2023-07-14 00:48:19.873
441;63;747671;3;3;0,001488095;0,1129336;2023-07-14 00:48:19.880
442;63;747672;3;4;0,001488095;0,1129336;2023-07-14 00:48:19.897
443;63;747678;3;5;0,001488095;0,1129336;2023-07-14 00:48:19.903
444;63;747009;2;0;0,0008865249;0,1314521;2023-07-14 00:49:05.813
445;63;745295;2;1;0,0009874918;0,09441511;2023-07-14 00:49:05.817
446;63;747676;2;2;8,75436E-07;0,1129336;2023-07-14 00:49:05.817
447;63;747074;2;3;0,0008865249;0,1314521;2023-07-14 00:49:05.820
448;63;745279;2;4;0,0009874918;0,09441511;2023-07-14 00:49:05.820
449;63;745290;2;5;0,0009874918;0,09441511;2023-07-14 00:49:05.820
450;63;747676;1;0;0,001488095;0,1129336;2023-07-14 00:50:22.440
451;63;747667;1;1;0,001488095;0,1129336;2023-07-14 00:50:22.443
452;63;747670;1;2;0,001488095;0,1129336;2023-07-14 00:50:22.443
453;63;747671;1;3;0,001488095;0,1129336;2023-07-14 00:50:22.447
454;63;747672;1;4;0,001488095;0,1129336;2023-07-14 00:50:22.447
455;63;747678;1;5;0,001488095;0,1129336;2023-07-14 00:50:22.447
456;64;745295;3;0;2,378122E-05;0,1357995;2023-07-14 00:50:29.717
457;64;745279;3;1;2,378122E-05;0,1357995;2023-07-14 00:50:29.720
458;64;745290;3;2;2,378122E-05;0,1357995;2023-07-14 00:50:29.720
459;64;745302;3;3;2,378122E-05;0,1357995;2023-07-14 00:50:29.720
460;64;745305;3;4;2,378122E-05;0,1357995;2023-07-14 00:50:29.720
461;64;745233;3;5;2,378122E-05;0,1357995;2023-07-14 00:50:29.723
462;64;745295;2;0;2,111189E-05;0,1357995;2023-07-14 00:51:10.470
